order_id,customer_id,order_date,payment_method,sales_channel,order_status,shipping_city,shipping_fee
O117301,C12317,2025-10-09 00:00:00,Card,Marketplace,Pending,Kapan,8.5
O117302,C13492,2025-10-05 00:00:00,Card,Marketplace,Cancelled,Yerevan,0.0
O117303,C10162,2025-02-10 00:00:00,CASH,Mobile App,Completed,"""""Hrazdan""""",0.0
O117304,C10954,2025-12-31 00:00:00,cash,Website,Shipped,vNZ,8.5
O117305,C10023,2025-10-09 00:00:00,PayPal,Mobile App,Pending,'Abovyan',0.0
O117306,C12544,2025-10-23 00:00:00,Card,Mobile App,Completed,Armavir,0.0
O117307,,2025-12-20 00:00:00,  pAYPAL  ,Social Media,Completed,arTAShaT,6.0
O117308,C10877,2025-10-07 00:00:00,Card,Website,Completed,"Etchmiadzin,",0.0
O117309,C10389,2025-06-02 00:00:00,BaNK TrAnSFEr,Website,Cancelled,gyumri,2.5
O117310,C12544,2025-10-10 00:00:00,caRd,Marketplace,Completed,gyumri city,0.0
O117311,C10963,2025-12-03 00:00:00,"card,",Website,Shipped,aRtAsHAt,0.0
O117312,C12853,2025-06-02 00:00:00,paypal,Mobile App,Shipped,  aRtasHAT  ,0.0
O117313,C12176,2025-02-21 00:00:00,#CARD,Website,Shipped,Dilijan.,2.5
O117314,C13068,2025-07-26 00:00:00,"""aPPLe pAY""",Mobile App,Shipped,kapan,0.0
O117315,C12600,2025-01-21 00:00:00,Card,Mobile App,Completed,ABOVYAN,4.5
O117316,C13107,2025-06-09 00:00:00,  PayPal  ,Mobile App,Completed,Abovyan,0.0
O117317,C12408,2025-08-04 00:00:00,#Cash,Mobile App,Completed,"""""Gyumri""""",8.5
O117318,C10764,2025-02-17 00:00:00,Cash,Marketplace,Cancelled,DiLIjan,0.0
O117319,C11973,2025-12-03 00:00:00,'Card',Marketplace,Shipped,etchmiadzin,0.0
O117320,C11238,2025-06-20 00:00:00,Card,Website,Pending,Kapan,0.0
O117321,C12334,2025-05-18 00:00:00,#CARD,Mobile App,Completed,'Kapan',0.0
O117322,C10767,2025-01-27 00:00:00,#caSh,Website,Completed,Etchmiadzin,0.0
O117323,C12972,2025-03-12 00:00:00,cASH,Website,Shipped,eTcHmIaDZIN,0.0
O117324,C12416,2025-02-05 00:00:00,Bank Transfer,Marketplace,Completed,Hrazdan,8.5
O117325,C11492,2025-02-18 00:00:00,  PayPal  ,Mobile App,Completed,Armavir,2.5
O117326,C10898,2025-10-29 00:00:00,CARD,Mobile App,Completed,Hrazdan,4.5
O117327,C13257,2025-01-03 00:00:00,Card,Marketplace,Completed,ArtAshaT,8.5
O117328,C11084,2025-02-24 00:00:00,Card,Mobile App,Shipped,#Kapan,4.5
O117329,C12309,2025-09-02 00:00:00,paypal,Marketplace,Completed,GMR,8.5
O117330,C10787,2025-01-22 00:00:00,Card,Website,Cancelled,VANADZOR,8.5
O117331,C10110,2025-08-29 00:00:00,Bank Transfer,Marketplace,Cancelled,ARMAVIR,8.5
O117332,C11852,2025-07-04 00:00:00,Card,Website,Completed,Artashat,6.0
O117333,C12989,2025-07-27 00:00:00,'card',Website,Shipped,ArmAviR,0.0
O117334,C10140,2025-10-05 00:00:00,CASH,Website,Completed,Gym,8.5
O117335,C10744,2025-02-24 00:00:00,card,Website,Completed,Dilijan,8.5
O117336,C12582,2025-05-16 00:00:00,"CASH,",Mobile App,Pending,Hrazdan,4.5
O117337,C10078,2025-03-23 00:00:00,Bank Transfer,Mobile App,Cancelled,Artashat,0.0
O117338,C11517,2025-10-30 00:00:00,CARd,Website,Completed,  Armavir  ,0.0
O117339,C13102,2025-10-15 00:00:00,Card,Website,Completed,Abovyan,0.0
O117340,C12556,2025-05-07 00:00:00,Bank tRAnsfer,Website,Completed,kAPAn,8.5
O117341,C10970,2025-02-11 00:00:00,'Cash',Website,Completed,vnz,0.0
O117342,C10065,2025-06-21 00:00:00,CArD,Website,Completed,'vanadzor',0.0
O117343,C11533,2025-03-28 00:00:00,Bank Transfer,Website,Completed,Vanadzor,6.0
O117344,C11394,2025-04-05 00:00:00,Bank Transfer,Marketplace,Completed,Etchmiadzin,4.5
O117345,C10286,2025-11-29 00:00:00,Card,Marketplace,Shipped,'Artashat',8.5
O117346,C13247,2025-10-19 00:00:00,Bank Transfer,Website,Completed,VANADZOR,0.0
O117347,C10122,2025-12-25 00:00:00,cASH,Website,Completed,VNZ.,0.0
O117348,C13302,2025-02-23 00:00:00,Card,Mobile App,Cancelled,Armavir,0.0
O117349,C12602,2025-11-19 00:00:00,Cash,Marketplace,Completed,Armavir,4.5
O117350,C11003,2025-01-09 00:00:00,Cash,Website,Shipped,DILIJAN,4.5
O117351,C10003,2025-08-29 00:00:00,Apple Pay,Marketplace,Pending,kapan,0.0
O117352,C11839,2025-04-22 00:00:00,"Bank Transfer,",Website,Pending,"""abovyan""",4.5
O117353,C10411,2025-12-29 00:00:00,"""Card""",Mobile App,Completed,Yerevan,0.0
O117354,C10249,2025-03-06 00:00:00,#CARD,Website,Cancelled,Hrazdan,2.5
O117355,C11510,2025-03-28 00:00:00,  PAYPAL  ,Social Media,Completed,#Artashat,6.0
O117356,C13416,2025-12-16 00:00:00,#paYPal,Website,Pending,'kAPan',0.0
O117357,C11917,2025-09-18 00:00:00,Card,Mobile App,Completed,"VanAdzOr,",6.0
O117358,C11356,2025-05-03 00:00:00,"""Card""",Website,Completed,Armavir,4.5
O117359,C12500,2025-07-28 00:00:00,BANK TRANSFER,Website,Completed,#Hrazdan,2.5
O117360,C10157,2025-01-03 00:00:00,BANK TRANSFER,Mobile App,Completed,Dilijan,6.0
O117361,C11600,2025-12-15 00:00:00,Card,Social Media,Completed,Gyumri,4.5
O117362,C12884,2025-09-25 00:00:00,bank transfer,Social Media,Shipped,gyumri,6.0
O117363,C13061,2025-05-20 00:00:00,'Card',Marketplace,Cancelled,#Etchmiadzin,0.0
O117364,C13341,2025-10-23 00:00:00,card,Marketplace,Completed,Vandz.,6.0
O117365,C11610,2025-04-07 00:00:00,CARD,Social Media,Completed,#etchmiadzin,0.0
O117366,C13489,2025-09-10 00:00:00,cash,Website,Completed,Vanadzor,2.5
O117367,C11463,2025-10-08 00:00:00,PayPal,Website,Pending,abovyan,0.0
O117368,C13100,2025-05-02 00:00:00,"""Cash""",Website,Completed,Dilijan,0.0
O117369,C10977,2025-01-31 00:00:00,Card,Mobile App,Completed,  Etch.  ,4.5
O117370,C12382,2025-08-09 00:00:00,PAYPAL,Social Media,Completed,Kapan,0.0
O117371,C11261,2025-04-19 00:00:00,Card,Mobile App,Pending,Yerevan,0.0
O117372,C10152,2025-11-10 00:00:00,paypal,Mobile App,Completed,Artashat,0.0
O117373,C11629,2025-12-08 00:00:00,PayPal,Marketplace,Completed,Kapan,0.0
O117374,C12796,2025-07-18 00:00:00,Card.,Social Media,Cancelled,Artashat,4.5
O117375,C12881,2025-04-09 00:00:00,CARD,Mobile App,Completed,"Yerevan,",4.5
O117376,C13186,2025-09-28 00:00:00,PayPal,Marketplace,Completed,Vagharshapat,0.0
O117377,C12855,2025-05-30 00:00:00,Cash,Website,Completed,Vanadzor,6.0
O117378,C12805,2025-06-26 00:00:00,Card,Mobile App,Completed,ABOVYAN,0.0
O117379,C13470,2025-03-11 00:00:00,"""""PayPal""""",Website,Pending,Vanadzor,0.0
O117380,C11055,2025-07-27 00:00:00,Card,Website,Completed,Hrazdan,0.0
O117381,C12579,2025-10-30 00:00:00,card,Website,Pending,'Gyumri',6.0
O117382,C10052,2025-07-30 00:00:00,BANK TRANSFER,Marketplace,Completed,"""""Gyumri""""",0.0
O117383,C12765,2025-10-24 00:00:00,Bank Transfer,Website,Completed,Kapan,0.0
O117384,C11754,2025-05-28 00:00:00,Card,Mobile App,Pending,  Abovyan  ,0.0
O117385,C13266,2025-05-18 00:00:00,card,Website,Completed,Abovyan,0.0
O117386,C11328,2025-05-08 00:00:00,cash,Social Media,Completed,Armavir,8.5
O117387,C12392,2025-11-12 00:00:00,BANK TRANSFER,Mobile App,Completed,Kapan,0.0
O117388,C13153,2025-03-05 00:00:00,PayPal,Website,Completed,GMR,0.0
O117389,C10000,2025-12-28 00:00:00,Cash,Website,Completed,hrazdan,0.0
O117390,C10166,2025-08-04 00:00:00,Bank Transfer,Social Media,Completed,Vanadzor,0.0
O117391,C12364,2025-05-11 00:00:00,Card.,Social Media,Cancelled,gyumri,0.0
O117392,C13254,2025-11-28 00:00:00,PayPal,Mobile App,Pending,hrazdan,6.0
O117393,C10964,2025-11-06 00:00:00,"Card,",Mobile App,Completed,"""""Vanadzor""""",0.0
O117394,C12945,2025-09-12 00:00:00,#Bank Transfer,Marketplace,Pending,vanadzor,0.0
O117395,C11885,2025-01-01 00:00:00,PayPal,Mobile App,Completed,Armavir,0.0
O117396,C10272,2025-02-28 00:00:00,PayPal,Social Media,Cancelled,vnz,6.0
O117397,C11692,2025-07-27 00:00:00,Bank Transfer,Website,Pending,KAPAN,0.0
O117398,C12420,2025-10-30 00:00:00,bank transfer,Social Media,Cancelled,"Armavir,",0.0
O117399,C13433,2025-04-08 00:00:00,aPPLe pAy,Mobile App,Completed,HRAZDAN.,6.0
O117400,C10899,2025-05-10 00:00:00,#PayPal,Mobile App,Completed,'Hrazdan',0.0
O117401,C12248,2025/13/45,Bank Transfer,Website,Completed,'Vanadzor',4.5
O117402,C13263,2025-03-07 00:00:00,Bank Transfer.,Mobile App,Cancelled,#KAPAN,6.0
O117403,C13412,2025-10-23 00:00:00,cARD,Mobile App,Pending,Etchmiadzin,0.0
O117404,C13370,2025-04-05 00:00:00,CARD,Website,Pending,Kapan.,0.0
O117405,C12187,2025-11-25 00:00:00,"""Card""",Mobile App,Pending,DILIJAN,6.0
O117406,C12353,2025-10-25 00:00:00,Card,Website,Completed,Abovyan,0.0
O117407,C11219,2025-03-03 00:00:00,Bank Transfer,Social Media,Completed,Vandz.,2.5
O117408,C13132,2025-12-10 00:00:00,"""""Card""""",Website,Shipped,Kapan,4.5
O117409,C10359,2025-05-08 00:00:00,CARD,Website,Completed,Vanadzor,0.0
O117410,UNKNOWN,2025-03-09 00:00:00,Card,Website,Completed,Vanadzor,6.0
O117411,C12039,2025-12-31 00:00:00,"""card""",Marketplace,Shipped,Abovyan,0.0
O117412,C12380,2025-01-21 00:00:00,"""""CARD""""",Mobile App,Pending,Dilijan,6.0
O117413,C13154,2025-04-29 00:00:00,Apple Pay,Website,Pending,YEREVAN,8.5
O117414,C10333,2025-05-08 00:00:00,"""""Bank Transfer""""",Website,Shipped,"Gym,",6.0
O117415,C12564,2025-01-24 00:00:00,  card  ,Marketplace,Shipped,Vanadzor,6.0
O117416,C10730,2025-02-06 00:00:00,Card,Social Media,Completed,Etchmiadzin,6.0
O117417,C12971,2025-12-17 00:00:00,Bank Transfer,Website,Completed,ABOVYAN,8.5
O117418,C12813,2025-07-22 00:00:00,Bank Transfer,Website,Completed,artashat,6.0
O117419,C11497,2025-03-10 00:00:00,Cash,Website,Completed,'Kapan',0.0
O117420,C11417,2025-04-22 00:00:00,Card,Marketplace,Completed,Hrazdan,8.5
O117421,C11743,2025-05-22 00:00:00,card,Website,Cancelled,Dilijan,0.0
O117422,C12832,2025-02-27 00:00:00,#Card,Website,Shipped,Artashat,0.0
O117423,C11600,2025-10-22 00:00:00,Card,Website,Shipped,Kapan,0.0
O117424,C11403,2025-01-02 00:00:00,  paypal  ,Marketplace,Completed,Etchmiadzin,4.5
O117425,C10020,2025-11-30 00:00:00,paypal,Mobile App,Completed,Abovyan,4.5
O117426,C11973,2025-04-18 00:00:00,"""Card""",Mobile App,Cancelled,Hrazdan,0.0
O117427,C10878,2025-02-26 00:00:00,PayPal,Marketplace,Pending,"Vagharshapat,",4.5
O117428,C10176,2025-12-23 00:00:00,Apple Pay,Mobile App,Completed,yerevan,6.0
O117429,C11386,2025-01-08 00:00:00,"""Bank Transfer""",Mobile App,Pending,gyumri,6.0
O117430,C12069,2025-07-31 00:00:00,bAnk tRansFEr,Website,Completed,Gyumri,4.5
O117431,C12884,2025-02-24 00:00:00,PayPal.,Mobile App,Shipped,'Kapan',2.5
O117432,C13007,2025-06-24 00:00:00,Card,Mobile App,Cancelled,"""Vanadzor""",0.0
O117433,C12595,2025-04-16 00:00:00,Card,Mobile App,Completed,"""""Abovyan""""",0.0
O117434,C12297,2025-08-17 00:00:00,Apple Pay,Website,Completed,Artashat,0.0
O117435,C10660,2025-03-15 00:00:00,Cash,Website,Completed,"Hrazdan,",0.0
O117436,C12999,2025-03-17 00:00:00,PayPal,Social Media,Completed,'Vanadzor',6.0
O117437,C13144,2025-11-28 00:00:00,PayPal,Mobile App,Shipped,kapan,2.5
O117438,C13162,2025-03-05 00:00:00,"caRd,",Mobile App,Completed,hrazdan,0.0
O117439,C11199,2025-07-08 00:00:00,Cash,Mobile App,Pending,Kapan,4.5
O117440,C10125,2025-06-16 00:00:00,CAsH,Website,Shipped,Artashat,6.0
O117441,C13275,2025-07-30 00:00:00,"""""card""""",Website,Completed,dilijan,4.5
O117442,C11269,2025-07-13 00:00:00,Card.,Website,Completed,#YeRevAn,8.5
O117443,C10610,2025-12-04 00:00:00,cAsH,Website,Cancelled,ETCHMIADZIN,4.5
O117444,C11294,2025-09-23 00:00:00,Card,Marketplace,Completed,Artashat,0.0
O117445,C11009,2025-12-15 00:00:00,  Card  ,Website,Completed,yerevan,4.5
O117446,C12091,2025-05-21 00:00:00,Card,Website,Completed,etchmiadzin,0.0
O117447,C11757,2025-08-16 00:00:00,Bank Transfer,Website,Completed,Vanadzor,8.5
O117448,C11964,2025-12-06 00:00:00,PayPal,Website,Completed,Dilijan,2.5
O117449,C10547,2025-04-14 00:00:00,Cash,Website,Completed,Armavir,6.0
O117450,C11191,2025-11-22 00:00:00,  Card  ,Website,Completed,Dilijan,6.0
O117451,C12482,2025-03-16 00:00:00,  Apple Pay  ,Website,Cancelled,"""Kapan""",0.0
O117452,C11053,2025-04-16 00:00:00,Card,Website,Shipped,Abovyan,8.5
O117453,C12841,2025-07-19 00:00:00,#Card,Website,Completed,Abovyan,8.5
O117454,C11620,2025-06-30 00:00:00,Card,Mobile App,Completed,Armavir,6.0
O117455,C12404,2025-04-07 00:00:00,Card,Website,Cancelled,#Etchmiadzin,4.5
O117456,C11822,2025-12-07 00:00:00,#Card,Website,Completed,KAPAN,8.5
O117457,C11271,2025-12-06 00:00:00,cArD,Website,Shipped,#Hrazdan,2.5
O117458,C11719,2025-05-05 00:00:00,  Card  ,Marketplace,Cancelled,Abovyan,2.5
O117459,C10252,2025-09-08 00:00:00,Cash,Website,Completed,  YEREVAN  ,0.0
O117460,C12832,2025-09-08 00:00:00,"CARD,",Social Media,Completed,Kapan,2.5
O117461,C12768,2025-05-21 00:00:00,BANK TRANSFER,Website,Cancelled,"ABOVYAN,",4.5
O117462,C13453,2025-08-12 00:00:00,Cash,Website,Completed,hrazdan,6.0
O117463,C11559,2025-01-26 00:00:00,cARD,Website,Shipped,hRaZDan,0.0
O117464,C10736,2025-05-10 00:00:00,PaYPAl.,Website,Completed,Gyumri,2.5
O117465,C12046,2025-01-02 00:00:00,"""Card""",Mobile App,Pending,gyumri,0.0
O117466,C10899,2025-08-10 00:00:00,CArD,Website,Cancelled,  Artashat  ,6.0
O117467,C11928,2025-08-26 00:00:00,CarD.,Marketplace,Completed,ETCHMIADZIN,8.5
O117468,C13490,2025-03-23 00:00:00,#PAYPAL,Mobile App,Cancelled,Armavir,4.5
O117469,C12170,2025-02-01 00:00:00,'Bank Transfer',Website,Completed,ETchMiAdzIN.,0.0
O117470,C11317,2025-01-31 00:00:00,cash,Mobile App,Completed,Vanadzor,0.0
O117471,C12732,2025-08-23 00:00:00,Card,Mobile App,Completed,"Vanadzor,",2.5
O117472,C12190,2025-09-26 00:00:00,"Card,",Website,Pending,  Hrazdan  ,0.0
O117473,C11002,2025-05-29 00:00:00,Bank Transfer,Website,Shipped,VANADZOR,2.5
O117474,C12985,2025-04-15 00:00:00,PayPal,Website,Completed,Gyumri,0.0
O117475,C11922,2025-07-31 00:00:00,  Cash  ,Website,Shipped,Abovyan.,0.0
O117476,C12558,2025-02-26 00:00:00,Card,Website,Pending,"""""Abovyan""""",6.0
O117477,C11971,2025-05-28 00:00:00,"""Card""",Mobile App,Completed,  Artashat  ,8.5
O117478,C12104,2025-03-14 00:00:00,'CARD',Mobile App,Pending,Kapan,6.0
O117479,C10041,2025-05-26 00:00:00,bAnK tRanSFer,Website,Completed,Armavir,4.5
O117480,C12868,2025-05-24 00:00:00,Card,Website,Shipped,yer,2.5
O117481,C13192,2025-04-01 00:00:00,Cash,Website,Completed,Kapan,8.5
O117482,C11847,2025-08-07 00:00:00,Bank Transfer,Website,Completed,Dilijan,2.5
O117483,C10342,2025-01-08 00:00:00,'Card',Website,Completed,"""""Artashat""""",4.5
O117484,C10331,2025-08-31 00:00:00,BaNk tRaNsFEr,Website,Completed,#artashat,2.5
O117485,C11460,2025-09-29 00:00:00,Cash,Website,Shipped,Hrazdan,4.5
O117486,C10340,2025-02-03 00:00:00,"""""Card""""",Website,Pending,YerevAN,0.0
O117487,C12388,2025-10-28 00:00:00,PayPal,Website,Completed,Vagharshapat,0.0
O117488,C13487,2025-08-21 00:00:00,'BAnk tRaNSfER',Website,Completed,Vanadzor,2.5
O117489,C12896,2025-06-28 00:00:00,Card,Website,Completed,KAPAN,6.0
O117490,C12229,2025-06-05 00:00:00,"""PayPal""",Website,Completed,Armavir,0.0
O117491,C11700,2025-11-26 00:00:00,Bank Transfer,Website,Shipped,'Etchmiadzin',6.0
O117492,C13031,2025-04-25 00:00:00,PayPal,Marketplace,Completed,gyumri,6.0
O117493,C11287,2025-08-19 00:00:00,'Bank Transfer',Mobile App,Pending,'Dilijan',6.0
O117494,C11233,2025-04-13 00:00:00,card,Website,Shipped,dilijan,6.0
O117495,C12570,2025-12-19 00:00:00,'Card',Website,Completed,#Artashat,0.0
O117496,C12229,2025-05-22 00:00:00,Bank Transfer,Website,Pending,kAPan,0.0
O117497,C11467,2025-09-02 00:00:00,"Card,",Website,Shipped,Artashat,6.0
O117498,C12298,2025-07-19 00:00:00,PayPal,Website,Completed,#Gyumri,0.0
O117499,C10137,2025-05-19 00:00:00,CaRD,Website,Completed,Etchmiadzin,8.5
O117500,C13289,2025-03-24 00:00:00,Bank Transfer,Website,Completed,Artashat,6.0
O117501,C12798,2025-09-03 00:00:00,Cash,Marketplace,Shipped,Armavir,2.5
O117502,C12501,2025-04-23 00:00:00,"Cash,",Social Media,Pending,dilijan,8.5
O117503,C12930,2025-08-13 00:00:00,Bank tRAnSfER,Mobile App,Completed,HRAZdaN,0.0
O117504,C10086,2025-03-10 00:00:00,Bank Transfer,Marketplace,Completed,DiLiJan,0.0
O117505,C11833,2025-01-09 00:00:00,CaRd,Website,Completed,GYM,0.0
O117506,C12340,2025-05-01 00:00:00,CARD,Mobile App,Pending,"""KAPAN""",4.5
O117507,C12139,2025-11-27 00:00:00,paypal,Website,Pending,ARMAVIR,0.0
O117508,C10207,2025-09-06 00:00:00,PAYPAL,Social Media,Cancelled,"""Armavir""",0.0
O117509,C13275,2025-07-16 00:00:00,Card,Mobile App,Completed,Gyumri,0.0
O117510,C12233,2025-04-23 00:00:00,"""""card""""",Website,Cancelled,ABOVYAN,2.5
O117511,C13156,2025-10-10 00:00:00,Card,Marketplace,Cancelled,Armavir,6.0
O117512,C11850,2025-09-18 00:00:00,Apple Pay,Website,Completed,Abovyan,0.0
O117513,C11687,2025-11-25 00:00:00,CARD,Website,Cancelled,Dilijan,0.0
O117514,C12203,2025-03-16 00:00:00,card,Marketplace,Cancelled,KapaN,0.0
O117515,C12340,2025-02-26 00:00:00,"""""Card""""",Website,Cancelled,#abovyan,8.5
O117516,C12580,2025-05-18 00:00:00,#bank transfer,Mobile App,Cancelled,Artashat.,0.0
O117517,C12208,2025-07-09 00:00:00,PayPal,Website,Cancelled,ArTASHaT,8.5
O117518,C13457,2025-09-25 00:00:00,Card,Website,Completed,'Abovyan',8.5
O117519,C11508,2025-05-11 00:00:00,Card,Mobile App,Cancelled,  Vanadzor  ,0.0
O117520,C11526,2025-12-20 00:00:00,Cash,Marketplace,Pending,ABOVYAN.,4.5
O117521,C10850,2025-02-20 00:00:00,"""Card""",Website,Completed,  Artashat  ,0.0
O117522,C12203,2025-05-20 00:00:00,card,Website,Completed,Kapan,6.0
O117523,C12190,2025-12-04 00:00:00,PAYPAL,Website,Completed,Abovyan,0.0
O117524,C13355,2025-09-22 00:00:00,PayPal,Mobile App,Pending,Artashat,8.5
O117525,C12609,2025-06-08 00:00:00,Apple Pay,Website,Completed,Artashat,8.5
O117526,C12082,2025-07-26 00:00:00,Card,Marketplace,Completed,Yerevan,0.0
O117527,C10223,2025-01-11 00:00:00,"""""Card""""",Mobile App,Shipped,Artashat,0.0
O117528,C12715,2025-02-02 00:00:00,"""PayPal""",Website,Completed,armavir,8.5
O117529,C12440,2025-10-18 00:00:00,card,Website,Completed,VANADZOR,2.5
O117530,,2025-02-24 00:00:00,"""CARD""",Website,Completed,Armavir,6.0
O117531,C11411,2025-05-04 00:00:00,"""""CARD""""",Website,Completed,abovyan,2.5
O117532,C11719,2025-05-25 00:00:00,"""""APPLE PAY""""",Social Media,Completed,Gyumri City,6.0
O117533,C10296,2025-05-10 00:00:00,bank transfer,Mobile App,Completed,"""""vagharshapat""""",0.0
O117534,C10322,2025-05-06 00:00:00,Card,Mobile App,Completed,Gyumri,2.5
O117535,C11877,2025-12-09 00:00:00,Card,Mobile App,Completed,Kapan,6.0
O117536,C11511,2025-10-12 00:00:00,pAypAL,Website,Cancelled,"Yerevan,",2.5
O117537,C12086,2025-11-11 00:00:00,PayPal,Website,Completed,  Abovyan  ,6.0
O117538,C10504,2025-10-22 00:00:00,Bank Transfer,Website,Completed,armavir,2.5
O117539,C12800,2025-09-29 00:00:00,Card,Social Media,Completed,  Kapan  ,0.0
O117540,C11560,2025-04-04 00:00:00,Cash,Marketplace,Completed,Kapan,8.5
O117541,C13387,2025-11-18 00:00:00,Bank Transfer,Mobile App,Shipped,Kapan,8.5
O117542,C13188,2025-09-12 00:00:00,Apple Pay,Website,Completed,Dilijan,8.5
O117543,C11365,2025-09-28 00:00:00,cARD,Mobile App,Completed,kapAN,6.0
O117544,C12287,2025-01-02 00:00:00,Cash,Website,Pending,Kapan,4.5
O117545,C10686,2025-03-18 00:00:00,caRD,Mobile App,Completed,Kapan,6.0
O117546,C12017,2025-01-11 00:00:00,#Card,Website,Completed,Hrazdan,6.0
O117547,C11468,2025-06-17 00:00:00,"Card,",Website,Completed,KAPAN,0.0
O117548,C10739,2025-12-20 00:00:00,"PayPal,",Website,Completed,#hrazdan,0.0
O117549,C10996,2025-10-11 00:00:00,Card,Mobile App,Completed,Kapan,4.5
O117550,C12534,2025-08-03 00:00:00,'Card',Mobile App,Cancelled,Abovyan,0.0
O117551,C12812,2025-10-18 00:00:00,Card,Website,Completed,Armavir,0.0
O117552,C11434,2025-06-24 00:00:00,"""""PayPal""""",Marketplace,Cancelled,Kapan,4.5
O117553,C11915,2025-01-01 00:00:00,bAnK tRaNsfER,Marketplace,Completed,"Etchmiadzin,",6.0
O117554,C10622,2025-09-04 00:00:00,"""CARD""",Mobile App,Shipped,ETCHMIADZIN,8.5
O117555,C12783,2025-04-10 00:00:00,CARD,Mobile App,Shipped,'hrazdan',0.0
O117556,C10297,2025-04-06 00:00:00,CASH,Website,Pending,  Gyumri  ,4.5
O117557,C11075,2025-02-25 00:00:00,CARD,Marketplace,Shipped,Etchmiadzin,0.0
O117558,C12780,2025-06-06 00:00:00,Card,Website,Cancelled,Armavir,4.5
O117559,C13048,2025-08-06 00:00:00,PayPal,Website,Completed,"GYUMRI,",4.5
O117560,C10303,2025-05-09 00:00:00,Card,Mobile App,Completed,ETCHMIADZIN,6.0
O117561,C11311,2025-12-23 00:00:00,APpLE PAY,Website,Completed,GYUMRI,0.0
O117562,C10663,2025-05-20 00:00:00,Card,Social Media,Completed,Armavir,2.5
O117563,C12946,2025-10-28 00:00:00,Card,Website,Completed,Abovyan,4.5
O117564,C11141,2025-04-13 00:00:00,CARD,Website,Completed,dilijan,0.0
O117565,C11992,2025-11-18 00:00:00,Cash,Social Media,Pending,armavir,6.0
O117566,C13495,2025-07-25 00:00:00,Card,Mobile App,Completed,Etch.,8.5
O117567,C12838,2025-12-09 00:00:00,Bank Transfer,Mobile App,Completed,ARMAVIR,0.0
O117568,C12694,2025-11-05 00:00:00,'Card',Website,Completed,dilijan,0.0
O117569,C10208,2025-10-17 00:00:00,Card,Marketplace,Completed,dilijan,6.0
O117570,C13198,2025-10-16 00:00:00,"""""PayPal""""",Website,Completed,  Artashat  ,0.0
O117571,C11316,2025-07-02 00:00:00,"Apple Pay,",Website,Completed,Kapan,8.5
O117572,C10518,2025-02-19 00:00:00,Bank TRaNsfER,Website,Pending,"""YErEvan""",0.0
O117573,C13293,2025-07-14 00:00:00,paypal,Social Media,Completed,Yerevan,0.0
O117574,C12124,2025-08-30 00:00:00,Card,Website,Completed,YErEvAn CiTY,8.5
O117575,C10337,2025-11-16 00:00:00,Card,Website,Completed,Gyumri,8.5
O117576,C12910,2025-04-11 00:00:00,Card,Mobile App,Pending,vanadzor,0.0
O117577,C11813,2025-05-06 00:00:00,apPlE pAy,Marketplace,Completed,Etchmiadzin.,0.0
O117578,C11869,2025-06-16 00:00:00,Cash,Website,Pending,'ARTASHAT',0.0
O117579,C10912,2025-01-24 00:00:00,CARD,Marketplace,Cancelled,  Armavir  ,8.5
O117580,C13346,2025-06-22 00:00:00,card,Website,Completed,"Vanadzor,",2.5
O117581,C10806,2025-07-02 00:00:00,CARD,Website,Completed,Gym,8.5
O117582,C13188,2025-08-30 00:00:00,Card,Website,Completed,kapan,0.0
O117583,C11315,2025-05-04 00:00:00,Card,Website,Shipped,Artashat,0.0
O117584,C11294,2025-09-30 00:00:00,card,Website,Completed,ArMaVIr,6.0
O117585,C13228,2025-06-20 00:00:00,Card,Website,Cancelled,Hrazdan,0.0
O117586,C10571,2025-09-10 00:00:00,cArd,Website,Completed,gyumri,0.0
O117587,C13255,2025-04-27 00:00:00,Cash.,Mobile App,Completed,Hrazdan,4.5
O117588,C12471,2025-08-09 00:00:00,BANK TRANSFER,Mobile App,Completed,Etch.,2.5
O117589,C11679,2025-10-15 00:00:00,CARD,Website,Pending,Kapan,0.0
O117590,C12720,2025-01-09 00:00:00,bank transfer,Website,Cancelled,Artashat,2.5
O117591,C11039,2025-12-20 00:00:00,card,Website,Completed,"Etchmiadzin,",0.0
O117592,C10925,2025-09-02 00:00:00,Card,Social Media,Pending,Hrazdan,4.5
O117593,C11784,2025-02-22 00:00:00,PayPal,Mobile App,Shipped,KAPAN,0.0
